sentence1;sentence2;similarity_score;same;lex_overlap;non_contextual_dist_GPT;non_contextual_dist_E5;contextual_dist_GPT;contextual_dist_E5;Centroid_GPT;Centroid_E5;VLDDR_GPT;VLDDR_E5;EOS_GPT;CLS_E5
Faction Names Bianca Ojukwu APGA National Leader;Bianca Ojukwu becomes APGA national leader;4.2;1;0.625;0.3656563758850097;0.4399541318416595;0.0585594736039638;0.3277158439159393;0.9982853531837464;0.9463011622428894;6.244188230890428;1.3424866084732536;0.9999853372573853;0.9828689694404602
US Cannot 'Conclusively Determine' Chemical Weapons Use in Syria;U.S. Sees No Conclusive Evidence of Chemical Arms Use by Syria;4.8;1;0.15;0.5413190722465515;0.6638389825820923;0.0569121800363063;0.3788577020168304;0.9983803629875184;0.9282333850860596;9.51148017702404;1.752211922967853;0.9999504089355469;0.9724252223968506
Twelve killed as gunmen raid village;Five Killed in Blasts in India;0.2;0;0.1;0.7736669182777405;0.8503450751304626;0.084384299814701;0.7259279489517212;0.9964398741722108;0.7365142107009888;9.168375159557293;1.1713904614891966;0.99961918592453;0.8762703537940979
Snowden thanks Russia for asylum;Snowden thanks Russia for granting asylum;5.0;1;0.8333333333333334;0.2139962315559387;0.2623434960842132;0.0348958522081375;0.1208864152431488;0.9993913173675536;0.9926932454109192;6.13242600523268;2.170165237810553;0.9999979734420776;0.9969152212142944
Senate confirms Yellen as Fed head;US Senate confirms Yellen as Fed's next chair;4.2;1;0.5;0.3749692440032959;0.5294178128242493;0.0376432500779628;0.2783469557762146;0.9992914199829102;0.961261510848999;9.96112830923732;1.902006836567994;0.999962568283081;0.9868709444999695
Boston bombing suspect buried in Virginia;Boston bomb suspect buried in Virginia cemetery;5.0;1;0.625;0.3184257447719574;0.3628220558166504;0.0244566351175308;0.1768821775913238;0.9997009038925172;0.98435640335083;13.02001453763792;2.051207536888934;0.9999841451644897;0.9920114874839783
Hostage drama drags on after Alabama school bus shooting;Nevada: 2 dead, 2 hurt in middle school shooting;0.8;0;0.1176470588235294;0.66263347864151;0.8823919892311096;0.0467558167874813;0.6585014462471008;0.9989072680473328;0.7831881046295166;14.172214799569655;1.3400000778434047;0.9999504089355469;0.8847546577453613
two found dead in swimming pool at essex hotel;Man and woman found dead in Essex hotel swimming pool;4.0;1;0.5833333333333334;0.421127438545227;0.4600136280059814;0.0783695355057716;0.2308239489793777;0.9969291090965272;0.9733601808547974;5.373611516610463;1.992919842330052;0.9998966455459595;0.9896477460861206
Residents return to Texas blast site;Residents return to Fallujah;0.0;0;0.4285714285714285;0.6316999197006226;0.7955476641654968;0.0371027998626232;0.4675474166870117;0.9993116855621338;0.8906996250152588;17.025667120528748;1.7015336536402188;0.9999275207519531;0.935610294342041
South Africa prays for Nelson Mandela;South Africa unites in prayer and song for Nelson Mandela;4.2;1;0.4545454545454545;0.49477019906044;0.4598245024681091;0.0366196855902671;0.3913385272026062;0.9993296265602112;0.923427164554596;13.511044431029758;1.175004428403866;0.9999407529830933;0.9740501046180725
Iran's Ahmadinejad may face charges over election appearance with aide;Ahmadinejad may face charges over election appearance;4.2;1;0.6363636363636364;0.3283405005931854;0.4584375619888305;0.0515525974333286;0.2606210708618164;0.998671054840088;0.9660383462905884;6.369038941593932;1.7590195622820466;0.9999881982803345;0.9873398542404175
Miliband pledges to strengthen minimum wage;Portugal-China to strengthen scientific research ties;0.0;0;0.1666666666666666;0.7068057060241699;1.051543951034546;0.0466429032385349;0.8164361119270325;0.998912274837494;0.6667160987854004;15.153552994107557;1.28796844685445;0.9999703764915466;0.8494842052459717
Sniper waiting for result of appeal;New glories for China in striving for renewal;0.0;0;0.0833333333333333;0.6991270184516907;0.9850748777389526;0.0917393341660499;0.7754980325698853;0.9957921504974364;0.6993013620376587;7.620798916921037;1.2702480681666732;0.9998080134391785;0.9024374485015869
Voting canceled in three provinces in tense Thai election;Cambodian opposition rejects Hun Sen election win;0.0;0;0.0714285714285714;0.6645240187644958;0.9670655727386476;0.1330425143241882;0.6360825300216675;0.9911500811576844;0.7976995706558228;4.9948245652155405;1.520346066894347;0.9997025728225708;0.9047832489013672
Obama cancels Moscow meeting with Putin;Obama canceled meeting with Putin;4.0;1;0.5714285714285714;0.3715619444847107;0.3901825249195099;0.0842382758855819;0.2126103043556213;0.9964519143104552;0.9773984551429749;4.41084460215438;1.8352004438452496;0.9999474287033081;0.9893679618835449
Hollande 'threatens legal action' after affair allegations;François Hollande threatens legal action over affair claims;4.0;1;0.4545454545454545;0.6074669361114502;0.5948371887207031;0.0736967846751213;0.2289924174547195;0.9972844123840332;0.9737812280654908;8.242787508157326;2.597628320327789;0.999893844127655;0.9899059534072876
Mexico swears in president amid violent protests;Former New Mexico Gov. Richardson pressing North Korean test ban;0.0;0;0.0588235294117647;0.6541426181793213;1.0755256414413452;0.0829844251275062;0.7142199277877808;0.9965567588806152;0.7449449300765991;7.882715547817868;1.505874590719794;0.9999198913574219;0.8894754648208618
Helicopter crashes near rail station in London;Helicopter crashes in London;4.0;1;0.5714285714285714;0.3435772955417633;0.6258962154388428;0.0317796804010868;0.3456313908100128;0.9994950890541076;0.9402694702148438;10.81122563869502;1.8108778082106736;0.9999879002571106;0.9672515988349915
Japanese planes flew into China's new defense zone;Japan, S Korean military planes defy China's new defence zone;4.0;1;0.3125;0.3673790693283081;0.5301398038864136;0.0569395087659359;0.3915605545043945;0.9983790516853333;0.9233400821685792;6.4520941133951775;1.353915244494996;0.999966561794281;0.9704580903053284
RF FM urges Syrian opposition to assist in immediate release of all foreigners captured in Syria;S Korea opposition candidate closes poll gap;0.6;0;0.0476190476190476;0.719765841960907;1.043211579322815;0.0702520832419395;0.7794618606567383;0.9975323677062988;0.6962195634841919;10.245473283434483;1.3383741167834091;0.9999206066131592;0.8842775225639343
Five dead, 40 missing in Canada train disaster;8 dead, 11 missing in SW China landslide;0.6;0;0.2857142857142857;0.5053405165672302;0.7369002103805542;0.0506204962730407;0.5558140873908997;0.9987187385559082;0.8455352783203125;9.982923001020875;1.3258034063866722;0.9999650120735168;0.8982187509536743
US Senate confirms Janet Yellen as US Federal Reserve chief;Senate confirms Janet Yellen as next Federal Reserve Chair;4.6;1;0.6363636363636364;0.3453233540058136;0.5368762016296387;0.0265929140150547;0.2384027689695358;0.9996464848518372;0.971582055091858;12.985540201059582;2.251971333849076;0.9999648928642273;0.9896893501281738
Russia Destroys Over 75% of Its Chemical Weapons Stockpile;Britain Sees Evidence Assad Could Use Chemical Weapons;1.0;0;0.125;0.5832187533378601;0.9546714425086976;0.055217407643795;0.6610169410705566;0.9984753727912904;0.7815282940864563;10.562226265676538;1.4442465588893223;0.9997203946113586;0.9072833061218262
Iran earthquake death toll rises;Algeria hostage death toll rises;0.6;0;0.4285714285714285;0.6018766164779663;0.6250682473182678;0.0507182851433754;0.5866456627845764;0.9987137913703918;0.8279232978820801;11.86705376131158;1.0654953866893253;0.9999697804450989;0.9036049246788025
Suarez set for Cup comeback;French set for Mali ground combat;0.8;0;0.2222222222222222;0.822831392288208;0.8952159285545349;0.0655032619833946;0.7778651118278503;0.9978546500205994;0.6974629759788513;12.561685744700767;1.1508626816427467;0.9998466968536377;0.8620717525482178
Maldives team in India to observe an election;Testimony in trial of former FM Liberman begins;0.6;0;0.0666666666666666;0.6766082644462585;0.9394733309745787;0.0724197477102279;0.7765592336654663;0.9973777532577516;0.6984779238700867;9.342869670763848;1.2097896596247213;0.9999818801879883;0.8695230484008789
Syrian troops push into strategic rebelheld town;Syrian army pushes assault on rebel-held town;4.0;1;0.2307692307692307;0.3901775777339935;0.6770166158676147;0.061827789992094;0.3824485540390014;0.9980884790420532;0.9268665909767152;6.310715259010322;1.7702161734374704;0.9999488592147827;0.966164231300354
Thai opposition protesters begin Bangkok shutdown;Thai protesters launch Bangkok 'shutdown';4.8;1;0.5;0.5042792558670044;0.6337829232215881;0.0754811689257621;0.3894546627998352;0.997151494026184;0.9241624474525452;6.680861770476515;1.6273599567796888;0.9999247789382935;0.9729577302932739
France Hails Breakthrough after U.S.-Russia Deal on Syria Weapons;France Welcomes US-Russia Deal on Syria;4.0;1;0.3076923076923077;0.4572802186012268;0.5325797200202942;0.0768323987722396;0.3775794506072998;0.9970484972000122;0.9287168979644777;5.951658752146715;1.4105103420318337;0.9998868107795715;0.9751549959182739
ISAF soldier killed in Afghan 'insider attack';British soldier shot dead in Afghan ‘insider attack’;4.0;1;0.5454545454545454;0.5109378695487976;0.5818800330162048;0.0433792509138584;0.331957995891571;0.999058961868286;0.9449018239974976;11.778393097737144;1.7528724724747011;0.9999788999557495;0.9648613929748535
Swiss tourist gang-raped in India;Swiss tourist gang-raped in India;5.0;1;1.0;0.0;0.0;0.0;0.0;1.0;1.0;;;1.0;1.0000001192092896
Tens of Thousands of Ukrainians Protest in Kyiv;Tens of thousands line up to cast votes in Bhutan;0.6;0;0.3076923076923077;0.5653001070022583;0.7089130282402039;0.081542007625103;0.6138343811035156;0.9966756105422974;0.8116037845611572;6.932624342550877;1.1548929973028903;0.999966561794281;0.9067236185073853
Thieves snatch English Channel swimmer's custom-made wheelchair;Thieves steal Channel swimmer's wheelchair;4.0;1;0.4545454545454545;0.3557084202766418;0.5442731380462646;0.0341158770024776;0.2600545287132263;0.9994179606437684;0.9661858081817628;10.426477392060264;2.0929192840416126;0.9999723434448242;0.987720251083374
Three die after car crash at Tian'anmen;Three Killed In Crash At Tiananmen Square;4.6;1;0.2727272727272727;0.5093076825141907;0.6004067063331604;0.0786270350217819;0.3612672090530395;0.9969090819358826;0.9347430467605592;6.477513521565426;1.66194631366339;0.9997634887695312;0.9708960652351379
Kenyan forces caused mall collapse;Official says Kenyan forces caused mall collapse;5.0;1;0.7142857142857143;0.4738263487815857;0.4821195900440216;0.0530368499457836;0.2897061705589294;0.9985935091972352;0.958035171031952;8.933908202805217;1.6641674877475665;0.9998453259468079;0.9903752207756042
Chicago Shooting Shows Gap in Stepped-up Policing;Chicago shooting shows gap in stepped-up policing;5.0;1;1.0;0.5066999793052673;0.0;0.1026196926832199;0.0;0.994734525680542;0.9999999403953552;4.937648574620235;;0.999795138835907;1.0
Feds move to require car-to-car safety communication;Guatemala overturns former dictator's genocide conviction;0.0;0;0.0;0.795458972454071;1.0070931911468506;0.085478775203228;0.8196388483047485;0.9963468909263612;0.6640961170196533;9.305923845572735;1.228703584792024;0.9996036291122437;0.8596391081809998
Prince Charles 'compares Putin to Hitler';Prince Charles 'compares Vladimir Putin to Adolf Hitler';5.0;1;0.7777777777777778;0.2294051945209503;0.2863403856754303;0.0312155410647392;0.1358592510223388;0.9995128512382508;0.9907711744308472;7.34906994068042;2.1076252336202583;0.9999982714653015;0.9963008165359497
Iran warns against military intervention in Iraq;Explosion near Damascus military airport;0.0;0;0.0909090909090909;0.7148364782333374;0.8732745051383972;0.0752451121807098;0.7508729696273804;0.9971690773963928;0.7180947661399841;9.50010515655256;1.1630123076234298;0.9998230934143066;0.8725304007530212
Stocks to watch at close on Monday;Stocks to watch on Monday;4.0;1;0.7142857142857143;0.2698546648025512;0.3720917403697967;0.0208383351564407;0.2816811800003052;0.9997827410697936;0.9603278636932372;12.9499147977349;1.3209676996148398;0.9999850988388062;0.985514760017395
Egyptian police fire tear gas at protesters in Cairo;Police fire tear gas at protesters in Cairo;4.0;1;0.8888888888888888;0.2702817916870117;0.2403096854686737;0.0509466230869293;0.1252811700105667;0.9987024068832396;0.9921522736549376;5.305195424352949;1.918162844810637;0.999968945980072;0.9954056143760681
Renowned Spanish flamenco guitarist Paco De Lucia dies;Spanish flamenco guitarist Paco de Lucia dies at 66;4.6;1;0.7;0.2891693413257599;0.39145427942276;0.0361876636743545;0.1901221722364425;0.9993453025817872;0.981926679611206;7.990826485178379;2.05896174453516;0.9999573826789856;0.9913723468780518
Snowden Hits Hurdles in Search for Asylum;Snowden's hits hurdles in search for asylum;5.0;1;0.875;0.4692376554012298;0.2990314066410064;0.0964118167757988;0.1364802122116089;0.9953525066375732;0.9906866550445556;4.867013931419011;2.1910238985953976;0.9997302889823914;0.9981852173805237
Palestinian prisoners arrive at Muqata in Ramallah;Pakistani prisoner assaulted in Jammu jail;1.0;0;0.1818181818181818;0.667008638381958;0.9264858961105348;0.0806071907281875;0.6149829626083374;0.9967514276504515;0.8108980655670166;8.274803182648462;1.5065228672043445;0.9998888373374939;0.8963619470596313
10 dead, five injured in SW China road accident;5 hurt in Gaza City car accident;1.0;0;0.1333333333333333;0.5942631959915161;0.8048211932182312;0.0583353228867054;0.6122036576271057;0.9982985854148864;0.8126034140586853;10.187021629170555;1.314629834682316;0.9999712109565735;0.9045265913009644
Aso refuses to resign over Nazi comments;Spanish PM refuses to resign over corruption scandal;0.2;0;0.3636363636363636;0.5474826693534851;0.7737462520599365;0.0547416172921657;0.6265678405761719;0.9985017776489258;0.8037062287330627;10.001214732686334;1.2348962106775605;0.9998937845230103;0.9026027917861938
Nobel author Doris Lessing dies at 94;Nobel laureate Doris Lessing dies at 94;5.0;1;0.75;0.2391259223222732;0.371884137392044;0.0307496804744005;0.1148485913872718;0.999527394771576;0.993404984474182;7.776533565002357;3.2380382980757934;0.9998995661735535;0.9970189332962036
Japan's opposition party chief criticizes Abe's economic policies;Zimbabwe‚Äôs opposition MDC party challenges Robert Mugabe‚Äôs election win;0.0;0;0.125;0.6547942161560059;1.0522254705429075;0.1715830564498901;0.6873844861984253;0.9852795600891112;0.7637512683868408;3.816193916252068;1.530766974917099;0.9997527599334717;0.886490523815155
3 Suspects Taken Into Custody in Boston Bombing Case;Boston police say 3 taken into custody in Marathon bombing;4.8;1;0.5833333333333334;0.6135247945785522;0.5413593053817749;0.1206415668129921;0.3283249735832214;0.9927228093147278;0.9461013674736024;5.085517461237752;1.6488520488513954;0.9998622536659241;0.9764774441719055
Queen pays tribute to Nelson Mandela;South Africa's rugby fraternity mourns Mandela;1.0;0;0.0833333333333333;0.6447020173072815;0.9644919633865356;0.0769456848502159;0.6138092279434204;0.997039556503296;0.811619222164154;8.378663710151804;1.571322032120769;0.9999645948410034;0.9241225719451904
Declines in US stock market moderate;Tech sell-off sends Asian stock markets lower;0.4;0;0.1538461538461538;0.6458830237388611;0.8165172338485718;0.0619553066790103;0.6529630422592163;0.9980807304382324;0.7868196964263916;10.424983078288554;1.2504800134223018;0.9997919201850891;0.9020032286643982
22 killed in mine accident in southwestern China;2 killed, dozens injured by blast in southwest Pakistan;0.6;0;0.1333333333333333;0.5311614871025085;0.7323685884475708;0.0523770675063133;0.5583000183105469;0.998628318309784;0.8441506028175354;10.14110778612194;1.311783206928359;0.9998716711997986;0.9270339012145996
NYPD Twitter Outreach Backfires Badly;NYPD's twitter campaign backfires;4.8;1;0.4285714285714285;0.4986410737037658;0.5742262005805969;0.0544798038899898;0.2685940265655517;0.998515784740448;0.9639286994934082;9.152769248411088;2.137896393017713;0.9998366832733154;0.9846813678741455
Turkish search ends as last missing miners found;Turkish Search Ends as Last Missing Miners Found;5.0;1;1.0;0.5495905876159668;0.0;0.0963703468441963;0.0;0.9953563809394836;1.0;5.702901417429781;;0.9998173117637634;1.0
Olivia Colman wins second BAFTA Award;Baftas 2013: Olivia Colman picks up two awards;4.4;1;0.25;0.5563644766807556;0.6608793139457703;0.0469536259770393;0.4013061225414276;0.9988977313041688;0.9194766879081726;11.849233474595165;1.6468209100835396;0.9995203614234924;0.9674952030181885
Ankeet Chavan granted conditional bail for marriage;Ankeet Chavan granted bail to get married;5.0;1;0.4;0.280799001455307;0.4370526075363159;0.0184317119419574;0.1985294967889785;0.99983012676239;0.9802929162979126;15.234558913440017;2.2014492284784706;0.9999949932098389;0.9924489259719849
EU extends sanctions against Russia;Nigeria drops arms trafficking charges against Russian sailors;0.4;0;0.0833333333333333;0.6947940587997437;0.8684867024421692;0.0527703091502189;0.6984508037567139;0.9986076354980468;0.7560832500457764;13.166382194614464;1.243447208838323;0.9998279213905334;0.8870059251785278
"Cuba sees ""major role"" for foreign investment";House set to vote on plan to reopen government;0.0;0;0.0;0.7097549438476562;1.008699893951416;0.1698085963726043;0.8053275346755981;0.9855824112892152;0.6757237911224365;4.17973506058709;1.2525337213978909;0.9998180866241455;0.8739951848983765
Lebanon's PM forms 'unity cabinet' Lebanon's prime minister has formed a cabinet more than 10 months after taking office, taking in a wide range of political groups after bridging serious divisions am;BEIRUT: Lebanon's prime minister formed a cabinet more than 10 months after taking office yesterday, including a wide range of political groups after bridging serious divisions among them mostly over;4.6;1;0.6216216216216216;0.2270692735910415;0.422244518995285;0.0319725610315799;0.2721287906169891;0.999488890171051;0.9629729986190796;7.102004539666386;1.5516348639111033;0.9999293088912964;0.9881604909896851
Iranian president makes debut on world stage;Iran presidential candidate says western sanctions should be broken;0.6;0;0.0;0.6407610177993774;0.9252107739448548;0.092072419822216;0.6523866653442383;0.9957613945007324;0.7871956825256348;6.959315493571605;1.418193876566527;0.9999228715896606;0.9357118606567383
Cameron 'has no concerns' over halal meat;Veterans health probe confirms cover-up of care delays;0.0;0;0.0;0.6847469806671143;0.930730640888214;0.0937666222453117;0.7918623089790344;0.9956039786338806;0.68647700548172;7.302673001013973;1.175369291270127;0.9999600052833557;0.8703897595405579
World's oldest man dies at 116;World's oldest ever man dies aged 116;4.6;1;0.6666666666666666;0.3182722330093384;0.4125075936317444;0.0551553182303905;0.1793594658374786;0.998478889465332;0.983915150165558;5.770472244940662;2.299893076206673;0.9999700784683228;0.9927937984466553
GM slow on recalls, Congress record shows;mobile world congress future smartphone;0.0;0;0.0833333333333333;0.872797429561615;1.0547820329666138;0.0517894737422466;0.7995010018348694;0.9986588954925536;0.6803991794586182;16.852795877121284;1.319300451839172;0.9998580813407898;0.8830578327178955
Greek far-right leader imprisoned pending trial;Greek Far-Right Leader Imprisoned Pending Trial;5.0;1;1.0;0.5148401856422424;0.0;0.0858911052346229;0.0;0.9963111877441406;1.0000001192092896;5.9941036296586026;;0.9999598860740662;1.0
Nelson Mandela dies aged 95;Nelson Mandela Dies at Age 95;5.0;1;0.8333333333333334;0.4958215951919555;0.4300550520420074;0.037771925330162;0.1311263591051101;0.9992865324020386;0.9914028644561768;13.126722846611864;3.2796994820643017;0.9998774528503418;0.9963576793670654
Belgian King Albert II to step down in favor of son;Belgium King Albert II 'to abdicate';4.2;1;0.2857142857142857;0.5400168895721436;0.7565247416496277;0.1441174745559692;0.4175499975681305;0.9896150231361388;0.9128259420394896;3.7470604535359344;1.8118183356621564;0.9996381402015686;0.9627438187599182
Nazi Gestapo chief 'buried in Jewish cemetery';Nazi chief buried in Jewish cemetary;4.8;1;0.5555555555555556;0.5465706586837769;0.627353847026825;0.0810512453317642;0.3931884765625;0.9967151880264282;0.922701358795166;6.743519565264153;1.5955550185792455;0.9999498128890991;0.9671307802200317
Swiss vote on highest minimum wage;Swiss cast ballots on world's highest minimum wage;4.6;1;0.5;0.3558161556720733;0.5524649620056152;0.0414106473326683;0.3189755380153656;0.9991426467895508;0.9491273760795592;8.592383326289488;1.7319979000364665;0.9999855756759644;0.9847579598426819
Kevin Rudd sworn in as Australian prime minister;Rudd sworn in as Australia's new Prime Minister;5.0;1;0.5454545454545454;0.5368514060974121;0.4740594327449798;0.0553258471190929;0.2375393807888031;0.9984694123268129;0.9717875719070436;9.703446653818062;1.995708800666056;0.9999450445175171;0.9895637035369873
Donetsk Region Protesters Detain Trucks Carrying Government Rocket Ammo;Come and get me, says Thai protest leader as anti-government riots grow;0.8;0;0.0434782608695652;0.7748482823371887;1.0374870300292969;0.0993460714817047;0.6881314516067505;0.9950652718544006;0.763237476348877;7.799485885859942;1.5076872705161486;0.9995987415313721;0.8863124847412109
Easy Rider star Karen Black dies aged 74;Easy Rider Actress Karen Black Dies Of Cancer;4.2;1;0.3333333333333333;0.4976666271686554;0.6164161562919617;0.0658302158117294;0.2276907861232757;0.9978333711624146;0.9740784764289856;7.5598510658381075;2.707251210236602;0.9999460577964783;0.9906038045883179
Red Sox beat Tigers to reach World Series;Red Sox beat Tigers 5-2 to advance to World Series;4.4;1;0.5833333333333334;0.3919211328029632;0.5541069507598877;0.0482333377003669;0.2638023793697357;0.998836874961853;0.9652040600776672;8.125523786838857;2.1004622933414554;0.9999786615371704;0.9825121760368347
News is my Business;A New iPad Is Coming;0.2;0;0.125;0.8119843602180481;0.7821682095527649;0.0903927236795425;0.7356394529342651;0.9959145784378052;0.7294174432754517;8.98285091061831;1.0632494035398852;0.9998810887336731;0.8847305774688721
Glasgow helicopter death toll rises to nine;Earthquake death toll rises to 260;0.6;0;0.4444444444444444;0.5851507782936096;0.6397106051445007;0.0566639341413974;0.6627277135848999;0.9983946084976196;0.7803959846496582;10.326688168764315;0.9652691324527648;0.999936580657959;0.8641822338104248
David Beckham to retire at end of season;David Beckham Retires From Football;4.4;1;0.3;0.70073401927948;0.6046953797340393;0.0971653014421463;0.2821673154830932;0.9952794909477234;0.960190773010254;7.211772195208057;2.143038355447908;0.9997537136077881;0.987533450126648
N. Korea's Kim hails execution of powerful uncle;North Korea's Kim seen behind sacking of powerful uncle;4.6;1;0.4615384615384615;0.446076363325119;0.5671283006668091;0.0611639060080051;0.4981093406677246;0.9981296062469482;0.8759434819221497;7.2931307439184225;1.138561866570427;0.9997084736824036;0.9696218967437744
Tehelka editor embroiled in sex assault scam;Tehelka editor steps down after allegations of sexual misconduct;4.2;1;0.1428571428571428;0.4540617763996124;0.9213485717773438;0.065411165356636;0.4443033039569855;0.9978607892990112;0.9012972712516784;6.941655509789007;2.073692821034125;0.9999518990516663;0.9762141108512878
Iron Lady Margaret Thatcher dies at 87;Former British PM Margaret Thatcher dies at 87;4.6;1;0.5;0.4184451103210449;0.6629111766815186;0.0508127808570861;0.3011389970779419;0.9987088441848756;0.9546575546264648;8.235036604234384;2.2013461661026303;0.9999396204948425;0.9671372771263123
U.N. condemns ethnic killings in South Sudan oil town;UN Condemns Ethnic Killings in South Sudan;4.6;1;0.5454545454545454;0.5492526292800903;0.5716953873634338;0.0771586373448371;0.3370939791202545;0.9970234632492064;0.9431837797164916;7.118485346305066;1.6959525318590394;0.9999260902404785;0.9742539525032043
Seven Filipinos slain in Yemen attack;Syrian soldiers killed in bomb attack;0.8;0;0.2;0.6712729334831238;0.7317306995391846;0.0433847494423389;0.685621976852417;0.999058961868286;0.7649611830711365;15.472555266806085;1.0672509403774446;0.9999630451202393;0.8740928769111633
Protesters topple Lenin statue in Kiev;Ukraine protesters topple Lenin statue in Kiev;4.4;1;0.8571428571428571;0.3365237414836883;0.289982259273529;0.0254286918789148;0.1192656829953193;0.9996765851974488;0.9928877353668212;13.234017034227774;2.431397297116133;0.9999802112579346;0.9977607727050781
Queen visits London soldier attack scene;Queen Elizabeth II visits barracks of UK soldier slain last week;4.2;1;0.2142857142857142;0.5116328001022339;0.781566858291626;0.0470390692353248;0.4249368011951446;0.9988934993743896;0.9097143411636353;10.876762836072738;1.8392543458073085;0.9999139308929443;0.9529662132263184
India and China troops retreat to de facto border in face-off deal;India says China agrees retreat to de facto border in faceoff deal;4.2;1;0.5294117647058824;0.2879759967327118;0.4732158780097961;0.0517509058117866;0.3147880136966705;0.9986609816551208;0.9504542946815492;5.564656158484537;1.5032842974313074;0.9999844431877136;0.9865756034851074
Syrian army retakes Crusader castle from rebels;Syrian army retakes historic Crusader castle;4.6;1;0.625;0.2725841104984283;0.4603515267372131;0.0326442159712314;0.217394009232521;0.9994669556617736;0.9763699769973756;8.350150321841088;2.117590674933589;0.9999706745147705;0.9901478886604309
Saudi to give Lebanese army $3 billion;Saudi Arabia to grant Lebanese army $3 billion;5.0;1;0.7;0.2702866196632385;0.3970584273338318;0.0260975118726491;0.1276573985815048;0.999659538269043;0.9918516874313354;10.356796501604633;3.1103440282023587;0.9998529553413391;0.9968277215957642
Red Cross workers released in Ukraine;Red Cross members kidnapped in Syria;0.8;0;0.3333333333333333;0.5305584669113159;0.7366820573806763;0.030868062749505;0.6041035056114197;0.9995234608650208;0.817529559135437;17.187941828964412;1.219463304777668;0.9999614953994751;0.9161301851272583
Syria envoy says no peace talks without opposition;Syria: Cameron and Obama move west closer to intervention;0.6;0;0.0588235294117647;0.6897217035293579;0.9964188933372498;0.0513898059725761;0.7465528249740601;0.9986794590950012;0.721329391002655;13.421372010966994;1.3346930853444583;0.9997332096099854;0.8921151161193848
Queen to name biggest ever carrier;Queen names giant aircraft carrier;4.2;1;0.375;0.575158953666687;0.6881304979324341;0.0989536568522453;0.331918329000473;0.9951042532920836;0.9449151754379272;5.812407261769995;2.0731922217270906;0.9998526573181152;0.9746619462966919
Influential Palestinians Seek One Democratic State;Arab League Backs Palestinian Stance in Peace Talks;0.6;0;0.0;0.6794223785400391;0.975982666015625;0.1153688952326774;0.7168769240379333;0.9933450818061828;0.7430436611175537;5.889129623455016;1.361436856578161;0.999726414680481;0.9043667912483215
U.S. retailers agree to Bangladesh plant safety pact;70 retailers agree to new Bangladesh factory safety pact;4.0;1;0.5;0.4630321860313415;0.6724551916122437;0.0551584027707576;0.4410119354724884;0.9984788298606871;0.902754247188568;8.394590176146632;1.5248004362779732;0.9998978972434998;0.960128903388977
China launches probe and rover to moon;China launches first moon rover mission;4.0;1;0.4444444444444444;0.4082995653152466;0.5805336833000183;0.0487396121025085;0.3623983561992645;0.9988121390342712;0.9343336820602416;8.377160746714932;1.6019214032549645;0.9999454617500305;0.9759640097618103
Palestinian diplomat dies in Prague blast;Palestinian diplomat killed in explosion in Prague;5.0;1;0.5;0.3958632946014404;0.4676477015018463;0.0670468509197235;0.2034931480884552;0.99775230884552;0.9792951941490172;5.904278712141383;2.2981004809978534;0.9999743103981018;0.9938110709190369
Teenage girl killed in east London Shereka Marsh was shot in the neck, police say;Hackney shooting: Teenager Shereka Marsh 'bled to death after being shot in neck';4.6;1;0.25;0.3874161541461944;0.6130474805831909;0.072611965239048;0.3638790547847748;0.9973639249801636;0.9337959885597228;5.3354313283047805;1.6847561642309776;0.9998882412910461;0.9710250496864319
China's Peace Ark departs for the Philippines Thursday;China sends aid team to Philippines;4.0;1;0.1538461538461538;0.6172638535499573;0.767081618309021;0.059676706790924;0.5781733989715576;0.9982192516326904;0.8328578472137451;10.34346375232344;1.326732810041917;0.9999490976333618;0.921085774898529
Iran dissidents 'killed in Iraq';France loses influence in Europe;0.0;0;0.1;0.7594845294952393;0.9079838395118712;0.1589282900094986;0.7693074345588684;0.9873708486557008;0.7040830254554749;4.77878752391942;1.1802613607036332;0.9999159574508667;0.8685043454170227
James Gandolfini dies aged 51;Nelson Mandela dies aged 95;0.4;0;0.1111111111111111;0.6158457398414612;0.9018615484237672;0.0455941595137119;0.6209919452667236;0.9989606142044068;0.8071843981742859;13.507119034758224;1.4522918619120035;0.999925971031189;0.8695730566978455
Nearly nine million people in 'severe debt';Britain's debt timebomb: Nine million are in 'serious debt';4.2;1;0.3571428571428571;0.4254134893417358;0.551501452922821;0.0693013966083526;0.3872734010219574;0.9975986480712892;0.9250097274780272;6.138599078253817;1.4240623070613423;0.9999449849128723;0.9642133116722107
Updated - Two explosions near finish line of Boston Marathon;Report of two explosions at finish line of Boston Marathon;5.0;1;0.5833333333333334;0.3824032247066498;0.4827004969120025;0.05362369120121;0.2691618800163269;0.9985621571540833;0.9637759923934937;7.131236513946299;1.7933464310872058;0.9998934864997864;0.9850712418556213
Twelve killed in bomb blast on Pakistani train;Five killed by bomb blast in East India;1.0;0;0.3333333333333333;0.4933994710445404;0.6127168536186218;0.0463266000151634;0.593730092048645;0.9989268183708192;0.8237422704696655;10.65045720780379;1.0319787759189762;0.9999471306800842;0.8685824871063232
The new Cold War;A new Cold War?;4.8;1;0.5;0.3675784766674042;0.33086958527565;0.0397033914923667;0.3475773334503174;0.999211847782135;0.9395949244499208;9.258112792154629;0.9519308465577616;0.999909520149231;0.9664325714111328
